"parentTconst";"seasonNumber";"episodeNumber";"title_basics_titleBasicsId"
365969;1;4;500957
365969;1;5;500958
365969;1;1;500959
365969;1;12;500960
365969;1;8;500961
365969;1;3;500962
365969;1;13;500963
365969;1;7;500964
365969;1;9;500965
365969;1;14;500966
365969;1;11;500967
365969;1;6;500968
365969;1;10;500969
365969;1;15;500970
260596;1;4;500971
260596;1;9;500972
260596;1;3;500973
260596;2;9;500974
260596;2;13;500975
260596;1;1;500976
260596;2;10;500977
260596;2;6;500978
260596;1;12;500979
260596;2;11;500980
260596;2;17;500981
260596;2;12;500982
260596;1;6;500983
260596;2;16;500984
260596;2;18;500985
260596;1;10;500986
260596;2;15;500987
260596;2;1;500988
260596;2;2;500989
260596;1;13;500990
260596;2;7;500991
260596;2;3;500992
260596;1;5;500994
260596;1;8;500995
260596;1;2;500996
260596;2;8;500997
260596;2;4;500998
260596;1;11;500999
260596;2;5;501000
260596;1;7;501001
260596;2;14;501002
218744;2;5;501003
218744;1;20;501004
218744;1;4;501005
218744;3;1;501006
218744;2;4;501007
218744;3;2;501008
218744;2;1;501009
218744;2;2;501010
218744;1;15;501011
218744;1;7;501012
218744;2;3;501013
218744;1;13;501014
218744;2;9;501015
218744;3;3;501016
218744;2;7;501017
218744;1;1;501018
218744;3;5;501019
218744;2;11;501020
380081;1;2;501021
380081;1;5;501022
380081;1;3;501023
380081;1;11;501024
380081;1;10;501025
380081;1;6;501026
380081;1;7;501027
380081;1;9;501028
380081;1;8;501029
380081;1;1;501030
380081;1;4;501031
380081;1;12;501032
364147;0;0;501033
364147;0;0;501034
364147;0;0;501035
364147;0;0;501036
364147;0;0;501037
364147;0;0;501038
364147;0;0;501039
441713;2;2;501040
441713;1;7;501041
441713;2;3;501042
441713;2;1;501043
441713;1;4;501044
441713;1;5;501045
441713;1;6;501046
357377;1;6;501047
357377;1;1;501048
357377;1;2;501049
357377;1;3;501050
480276;0;0;501051
435935;0;0;501052
435935;0;0;501053
144700;1;2;501054
144700;1;12;501055
144700;2;32;501056
144700;2;3;501057
350384;0;0;501058
350384;0;0;501059
350384;0;0;501060
350384;0;0;501061
350384;0;0;501062
350384;0;0;501063
350384;0;0;501064
350384;0;0;501065
350384;0;0;501066
350384;0;0;501067
350384;0;0;501068
350384;0;0;501069
350384;0;0;501070
350384;0;0;501071
350384;0;0;501072
350384;0;0;501073
350384;0;0;501074
350384;0;0;501075
350384;0;0;501076
350384;0;0;501077
350384;0;0;501078
350384;0;0;501079
350384;0;0;501080
350384;0;0;501081
350384;0;0;501082
350384;0;0;501083
350384;0;0;501084
350384;0;0;501085
350384;0;0;501086
350384;0;0;501087
350384;0;0;501088
350384;0;0;501089
350384;0;0;501090
350384;0;0;501091
350384;0;0;501092
350384;0;0;501093
350384;0;0;501094
350384;0;0;501095
350384;0;0;501096
350384;0;0;501097
350384;0;0;501098
350384;0;0;501099
350384;0;0;501100
350384;0;0;501101
350384;0;0;501102
350384;0;0;501103
350384;0;0;501104
350384;0;0;501105
350384;0;0;501106
350384;0;0;501107
350384;0;0;501108
350384;0;0;501109
350384;0;0;501110
350384;0;0;501111
350384;0;0;501112
350384;0;0;501113
350384;0;0;501114
350384;0;0;501115
350384;0;0;501116
350384;0;0;501117
350384;0;0;501118
350384;0;0;501119
350384;0;0;501120
350384;0;0;501121
350384;0;0;501122
350384;0;0;501123
350384;0;0;501124
350384;0;0;501125
350384;0;0;501126
350384;0;0;501127
350384;0;0;501128
350384;0;0;501129
350384;0;0;501130
350384;0;0;501131
350384;0;0;501132
350384;0;0;501133
350384;0;0;501134
350384;0;0;501135
350384;0;0;501136
350384;0;0;501137
218745;0;0;501138
218745;0;0;501139
218745;0;0;501140
224452;3;21;501141
224452;4;10;501142
224452;4;11;501143
224452;4;13;501144
224452;4;14;501145
224452;4;17;501146
224452;4;2;501147
224452;4;22;501148
224452;4;24;501149
224452;4;26;501150
224452;4;28;501151
224452;4;29;501152
224452;4;3;501153
224452;4;32;501154
224452;4;34;501155
224452;4;36;501156
224452;4;41;501157
224452;4;6;501158
224452;4;7;501159
224452;3;11;501160
224452;3;16;501161
385368;1;3;501162
409530;0;0;501163
409530;0;0;501164
409530;0;0;501165
409530;0;0;501166
409530;0;0;501167
409530;0;0;501168
450347;2;3;501169
122847;0;0;501170
122847;0;0;501171
122847;0;0;501172
122847;0;0;501173
122847;0;0;501174
122847;0;0;501175
122847;0;0;501176
122847;0;0;501177
122847;0;0;501178
122847;0;0;501179
122847;0;0;501180
122847;0;0;501181
122847;0;0;501182
122847;0;0;501183
122847;0;0;501184
122847;0;0;501185
122847;0;0;501186
122847;0;0;501187
122847;0;0;501188
122847;0;0;501189
122847;0;0;501191
122847;0;0;501192
122847;0;0;501193
122847;0;0;501194
122847;0;0;501195
122847;0;0;501196
122847;0;0;501197
122847;0;0;501198
122847;0;0;501199
122847;0;0;501200
122847;0;0;501201
204079;0;0;501202
204079;0;0;501203
204079;0;0;501204
204079;0;0;501205
204079;0;0;501206
204079;0;0;501207
204079;0;0;501208
204079;0;0;501209
204079;0;0;501210
204079;0;0;501211
204079;0;0;501212
204079;0;0;501213
204079;0;0;501214
480277;0;0;501215
480277;0;0;501216
480277;0;0;501217
235907;0;0;501218
354262;1;4;501219
354262;1;3;501221
354262;1;2;501222
354262;2;4;501223
354262;1;1;501224
377134;1;9;501225
377134;2;9;501226
377134;2;5;501227
377134;1;25;501228
377134;2;4;501229
377134;1;24;501230
377134;3;1;501231
377134;1;22;501232
377134;1;19;501233
377134;3;12;501234
377134;1;4;501235
377134;1;21;501236
377134;1;5;501237
377134;1;7;501238
377134;1;17;501239
377134;2;2;501240
377134;1;12;501241
377134;1;1;501242
377134;1;11;501243
377134;1;26;501244
377134;1;3;501245
377134;1;15;501246
377134;2;6;501247
377134;2;14;501248
348888;2;12;501249
348888;2;2;501250
348888;1;4;501251
348888;1;7;501252
348888;2;9;501253
348888;1;9;501254
348888;2;1;501255
445069;1;1;501256
448947;0;0;501257
448947;0;0;501258
448947;0;0;501259
448947;0;0;501260
448947;0;0;501261
448947;0;0;501262
448947;0;0;501263
448947;0;0;501264
448947;0;0;501265
448947;0;0;501266
448947;0;0;501267
448947;0;0;501268
448947;0;0;501269
448947;0;0;501270
448947;0;0;501271
448947;0;0;501272
354263;1;4;501273
221728;2;18;501274
221728;2;12;501275
221728;1;6;501276
221728;2;3;501277
221728;1;21;501278
221728;2;13;501279
221728;1;19;501280
221728;2;9;501281
221728;2;17;501282
221728;2;15;501283
221728;1;10;501284
221728;1;1;501285
221728;2;5;501286
221728;2;8;501287
221728;2;7;501288
221728;1;2;501289
221728;1;20;501290
221728;1;3;501291
221728;2;19;501292
221728;1;7;501293
221728;1;17;501294
221728;2;10;501295
221728;1;13;501296
221728;2;21;501298
221728;1;4;501299
221728;1;18;501300
221728;2;14;501301
221728;1;12;501302
221728;2;16;501303
221728;1;9;501304
221728;2;20;501305
221728;2;22;501306
221728;1;15;501307
221728;1;8;501309
221728;1;5;501310
221728;1;11;501311
221728;1;14;501312
483525;1;2;501313
483525;1;3;501314
483525;1;4;501315
483525;1;5;501316
483525;1;7;501317
483525;1;9;501318
483525;0;0;501319
483525;0;0;501320
386145;1;1;501321
386145;1;5;501322
293986;0;0;501323
293986;0;0;501324
293986;0;0;501325
75469;1;1;501326
75469;1;4;501327
75469;1;3;501328
75469;2;5;501329
75469;1;8;501330
75469;2;4;501331
75469;2;1;501332
75469;2;2;501333
75469;2;3;501334
75469;1;5;501335
75469;2;8;501336
75469;1;6;501337
75469;1;2;501338
75469;1;7;501339
75469;2;6;501340
75469;2;7;501341
348889;5;1;501342
348889;5;2;501343
348889;5;3;501344
348889;5;4;501345
348889;5;5;501346
348889;6;1;501347
348889;6;2;501348
348889;6;3;501349
348889;6;4;501350
86660;5;5;501351
86660;4;3;501352
86660;4;7;501353
86660;2;3;501354
86660;4;2;501355
86660;1;3;501356
86660;7;4;501357
86660;4;10;501358
86660;7;9;501359
86660;1;1;501360
86660;2;5;501361
86660;5;3;501362
86660;7;16;501363
86660;4;13;501364
86660;6;6;501365
86660;7;6;501366
86660;5;4;501367
86660;5;12;501368
86660;6;13;501369
86660;3;2;501370
86660;4;1;501371
86660;5;11;501372
86660;7;15;501373
86660;6;9;501374
86660;1;9;501375
86660;7;12;501376
86660;4;5;501377
86660;5;8;501379
86660;7;11;501380
86660;4;11;501381
86660;6;5;501382
86660;6;4;501383
86660;1;12;501384
86660;4;12;501385
86660;5;10;501386
86660;1;5;501387
86660;2;4;501388
86660;1;11;501389
86660;5;7;501390
86660;7;10;501391
86660;7;3;501392
86660;1;13;501393
86660;7;8;501394
86660;5;9;501395
86660;3;4;501396
86660;4;8;501397
86660;4;6;501398
86660;5;1;501399
86660;4;4;501400
86660;5;13;501401
86660;5;2;501402
86660;5;14;501403
86660;1;2;501404
86660;2;1;501405
86660;1;8;501406
86660;1;4;501407
86660;7;7;501408
86660;2;6;501409
86660;2;2;501410
86660;1;7;501411
86660;6;8;501412
86660;6;14;501413
86660;1;10;501414
86660;2;7;501415
86660;1;6;501416
479822;2;6;501417
273327;1;18;501418
273327;2;1;501419
273327;0;0;501420
273327;0;0;501421
181246;5;5;501422
354264;1;2;501423
354264;1;8;501424
480279;0;0;501425
480279;0;0;501426
480279;0;0;501427
480279;0;0;501428
480279;0;0;501429
480279;0;0;501430
480279;0;0;501431
480279;0;0;501432
480279;0;0;501433
480279;0;0;501434
480279;0;0;501435
480279;0;0;501436
480279;0;0;501437
480279;0;0;501438
480279;0;0;501439
480279;0;0;501440
480279;0;0;501441
480279;0;0;501442
480279;0;0;501443
480279;0;0;501444
480279;0;0;501445
480279;0;0;501446
480279;0;0;501447
480279;0;0;501448
480279;0;0;501449
480279;0;0;501450
480279;0;0;501451
480279;0;0;501452
480279;0;0;501453
480279;0;0;501454
480279;0;0;501455
480279;0;0;501456
480279;0;0;501457
480279;0;0;501458
480279;0;0;501459
480279;0;0;501460
480279;0;0;501461
480279;0;0;501462
480279;0;0;501463
480279;0;0;501464
480279;0;0;501465
480279;0;0;501466
480279;0;0;501467
480279;0;0;501468
480279;0;0;501469
480279;0;0;501470
480279;0;0;501471
480279;0;0;501472
480279;0;0;501473
480279;0;0;501474
480279;0;0;501475
480279;0;0;501476
480279;0;0;501477
480279;0;0;501478
480279;0;0;501479
480279;0;0;501480
480279;0;0;501481
480279;0;0;501482
480279;0;0;501483
480279;0;0;501484
480279;0;0;501485
480279;0;0;501486
480279;0;0;501487
480279;0;0;501488
480279;0;0;501489
480279;0;0;501490
480279;0;0;501491
480279;0;0;501492
480279;0;0;501493
480279;0;0;501494
480279;0;0;501495
480279;0;0;501496
480279;0;0;501497
480279;0;0;501498
480279;0;0;501499
480279;0;0;501500
480279;0;0;501501
480279;0;0;501502
480279;0;0;501503
480279;0;0;501504
480279;0;0;501505
480279;0;0;501506
480279;0;0;501507
480279;0;0;501508
480279;0;0;501509
480279;0;0;501510
480279;0;0;501511
480279;0;0;501512
480279;0;0;501513
480279;0;0;501514
480279;0;0;501515
480279;0;0;501516
480279;0;0;501517
480279;0;0;501518
480279;0;0;501519
480279;0;0;501520
480279;0;0;501521
480279;0;0;501522
480279;0;0;501523
480279;0;0;501524
480279;0;0;501525
480279;0;0;501526
480279;0;0;501527
480279;0;0;501528
480279;0;0;501529
480279;0;0;501530
480279;0;0;501531
480279;0;0;501532
480279;0;0;501533
480279;0;0;501534
480279;0;0;501535
480279;0;0;501536
480279;0;0;501537
480279;0;0;501538
480279;0;0;501539
480279;0;0;501540
480279;0;0;501541
480279;0;0;501542
480279;0;0;501543
480279;0;0;501544
480279;0;0;501545
480279;0;0;501546
480279;0;0;501547
480279;0;0;501548
480279;0;0;501549
480279;0;0;501550
480279;0;0;501551
480279;0;0;501552
480279;0;0;501553
480279;0;0;501554
480279;0;0;501555
480279;0;0;501556
480279;0;0;501557
480279;0;0;501558
480279;0;0;501559
480279;0;0;501560
480279;0;0;501561
480279;0;0;501562
480279;0;0;501563
480279;0;0;501564
480279;0;0;501565
480279;0;0;501566
480279;0;0;501567
480279;0;0;501568
480279;0;0;501569
480279;0;0;501570
480279;0;0;501571
480279;0;0;501572
480279;0;0;501573
480279;0;0;501574
480279;0;0;501575
480279;0;0;501576
480279;0;0;501577
480279;0;0;501578
480279;0;0;501579
480279;0;0;501580
480279;0;0;501581
480279;0;0;501582
480279;0;0;501583
480279;0;0;501584
480279;0;0;501585
480279;0;0;501586
480279;0;0;501587
480279;0;0;501588
480279;0;0;501589
480279;0;0;501590
480279;0;0;501591
480279;0;0;501592
480279;0;0;501593
480279;0;0;501594
480279;0;0;501595
480279;0;0;501596
480279;0;0;501597
480279;0;0;501598
480279;0;0;501599
480279;0;0;501600
480279;0;0;501601
480279;0;0;501602
480279;0;0;501603
480279;0;0;501604
480279;0;0;501605
480279;0;0;501606
480279;0;0;501607
480279;0;0;501608
480279;0;0;501609
480279;0;0;501610
480279;0;0;501611
480279;0;0;501612
480279;0;0;501613
480279;0;0;501614
480279;0;0;501615
480279;0;0;501616
480279;0;0;501617
480279;0;0;501618
480279;0;0;501619
480279;0;0;501620
480279;0;0;501621
480279;0;0;501622
480279;0;0;501623
480279;0;0;501624
480279;0;0;501625
480279;0;0;501626
480279;0;0;501627
480279;0;0;501628
480279;0;0;501629
480279;0;0;501630
480279;0;0;501631
480279;0;0;501632
480279;0;0;501633
480279;0;0;501634
480279;0;0;501635
480279;0;0;501636
480279;0;0;501637
480279;0;0;501638
480279;0;0;501639
480279;0;0;501640
480279;0;0;501641
480279;0;0;501642
480279;0;0;501643
480279;0;0;501644
480279;0;0;501645
480279;0;0;501646
480279;0;0;501647
480279;0;0;501648
480279;0;0;501649
480279;0;0;501650
480279;0;0;501651
480279;0;0;501652
480279;0;0;501653
480279;0;0;501654
480279;0;0;501655
480279;0;0;501656
480279;0;0;501657
480279;0;0;501658
480279;0;0;501659
480279;0;0;501660
480279;0;0;501661
480279;0;0;501662
480279;0;0;501663
480279;0;0;501664
480279;0;0;501665
480279;0;0;501666
480279;0;0;501667
480279;0;0;501668
480279;0;0;501669
480279;0;0;501670
480279;0;0;501671
480279;0;0;501672
480279;0;0;501673
480279;0;0;501674
480279;0;0;501675
480279;0;0;501676
480279;0;0;501677
480279;0;0;501678
480279;0;0;501679
480279;0;0;501680
480279;0;0;501681
480279;0;0;501682
480279;0;0;501683
480279;0;0;501684
480279;0;0;501685
480279;0;0;501686
480279;0;0;501687
480279;0;0;501688
480279;0;0;501689
290110;2;8;501690
124932;0;0;501691
124932;0;0;501692
124932;0;0;501693
124932;0;0;501694
124932;0;0;501695
124932;0;0;501696
124932;0;0;501697
124932;0;0;501698
124932;0;0;501699
124932;0;0;501700
124932;0;0;501701
124932;0;0;501702
124932;0;0;501703
124932;0;0;501704
124932;0;0;501705
124932;0;0;501706
124932;0;0;501707
124932;0;0;501708
124932;0;0;501709
124932;0;0;501710
124932;0;0;501711
124932;0;0;501712
124932;0;0;501713
124932;0;0;501714
124932;0;0;501715
124932;0;0;501716
124932;0;0;501717
124932;0;0;501718
124932;0;0;501719
124932;0;0;501720
124932;0;0;501721
124932;0;0;501722
124932;0;0;501723
124932;0;0;501724
124932;0;0;501725
124932;0;0;501726
124932;0;0;501727
124932;0;0;501728
124932;0;0;501729
124932;0;0;501730
124932;0;0;501731
124932;0;0;501732
282280;0;0;501733
103346;1;2;501734
103346;1;4;501735
103346;1;5;501736
103346;1;6;501737
309122;2;11;501738
309122;2;7;501739
309122;1;4;501740
309122;1;2;501741
309122;1;9;501742
309122;2;12;501743
309122;2;8;501744
309122;1;3;501745
309122;1;6;501746
309122;2;2;501747
309122;2;4;501748
309122;1;1;501749
309122;1;12;501750
309122;1;10;501751
309122;1;13;501752
309122;2;10;501753
309122;2;13;501754
309122;1;7;501755
309122;2;3;501756
309122;2;5;501757
309122;1;5;501758
309122;2;9;501759
309122;1;8;501760
309122;1;11;501761
309122;2;1;501762
379078;0;0;501763
379078;0;0;501764
379078;0;0;501765
379078;0;0;501766
379078;0;0;501767
379078;0;0;501768
379078;0;0;501769
379078;0;0;501770
379078;0;0;501771
379078;0;0;501772
379078;0;0;501773
379078;0;0;501774
379078;0;0;501775
379078;0;0;501776
379078;0;0;501777
379078;0;0;501778
379078;0;0;501779
379078;0;0;501780
379078;0;0;501781
379078;0;0;501782
379078;0;0;501783
379078;0;0;501784
379078;0;0;501785
379078;0;0;501786
379078;0;0;501787
379078;0;0;501788
379078;0;0;501789
379078;0;0;501790
379078;0;0;501791
379078;0;0;501792
379078;0;0;501793
379078;0;0;501794
379078;0;0;501795
379078;0;0;501796
379078;0;0;501797
379078;0;0;501798
379078;0;0;501799
379078;0;0;501800
379078;0;0;501801
379078;0;0;501802
379078;0;0;501803
379078;0;0;501804
379078;0;0;501805
379078;0;0;501806
379078;0;0;501807
379078;0;0;501808
379078;0;0;501809
379078;0;0;501810
379078;0;0;501811
379078;0;0;501812
379078;0;0;501813
379078;0;0;501814
379078;0;0;501815
379078;0;0;501816
379078;0;0;501817
379078;0;0;501818
379078;0;0;501819
379078;0;0;501820
379078;0;0;501821
379078;0;0;501822
379078;0;0;501823
379078;0;0;501824
379078;0;0;501825
379078;0;0;501826
379078;0;0;501827
379078;0;0;501828
379078;0;0;501829
379078;0;0;501830
379078;0;0;501831
379078;0;0;501832
379078;0;0;501833
379078;0;0;501834
379078;0;0;501835
379078;0;0;501836
379078;0;0;501837
379078;0;0;501838
379078;0;0;501839
379078;0;0;501840
379078;0;0;501841
379078;0;0;501842
379078;0;0;501843
379078;0;0;501844
379078;0;0;501845
379078;0;0;501846
379078;0;0;501847
379078;0;0;501848
379078;0;0;501849
379078;0;0;501850
379078;0;0;501851
379078;0;0;501852
379078;0;0;501853
379078;0;0;501854
379078;0;0;501855
379078;0;0;501856
379078;0;0;501857
379078;0;0;501858
379078;0;0;501859
379078;0;0;501860
379078;0;0;501861
379078;0;0;501862
379078;0;0;501863
379078;0;0;501864
379078;0;0;501865
379078;0;0;501866
379078;0;0;501867
379078;0;0;501868
379078;0;0;501869
379078;0;0;501870
379078;0;0;501871
379078;0;0;501872
379078;0;0;501873
379078;0;0;501874
379078;0;0;501875
379078;0;0;501876
379078;0;0;501877
379078;0;0;501878
379078;0;0;501879
379078;0;0;501880
379078;0;0;501881
379078;0;0;501882
379078;0;0;501883
379078;0;0;501884
379078;0;0;501885
379078;0;0;501886
379078;0;0;501887
379078;0;0;501888
379078;0;0;501889
379078;0;0;501890
379078;0;0;501891
379078;0;0;501892
379078;0;0;501893
379078;0;0;501894
379078;0;0;501895
379078;0;0;501896
379078;0;0;501897
379078;0;0;501898
379078;0;0;501899
379078;0;0;501900
379078;0;0;501901
47702;1;1;501903
47702;2;1;501904
47702;1;5;501905
47702;2;12;501906
47702;1;10;501907
47702;2;13;501908
47702;1;12;501909
47702;2;16;501910
47702;2;8;501911
47702;2;9;501912
47702;1;13;501913
47702;1;11;501914
47702;1;2;501915
47702;2;11;501916
47702;2;6;501918
47702;2;15;501919
47702;1;14;501920
47702;1;9;501921
47702;1;16;501923
47702;2;4;501924
47702;2;10;501925
47702;2;2;501926
47702;1;17;501927
47702;2;17;501928
47702;1;18;501929
47702;2;5;501930
47702;1;4;501931
47702;2;19;501932
47702;2;3;501934
47702;2;14;501936
47702;2;18;501937
47702;1;8;501938
52439;1;7;501939
52439;1;11;501940
52439;1;4;501941
52439;1;2;501942
52439;1;6;501943
52439;1;9;501944
52439;1;3;501945
52439;1;5;501946
52439;1;10;501947
52439;1;8;501948
92312;1;11;501949
92312;1;1;501950
92312;4;16;501952
92312;2;13;501953
92312;4;14;501954
92312;3;13;501955
92312;2;5;501956
92312;1;2;501957
92312;4;18;501958
92312;5;13;501959
92312;5;2;501961
92312;1;7;501962
92312;2;2;501963
92312;2;3;501964
92312;2;20;501965
92312;4;26;501966
92312;3;17;501967
92312;1;8;501968
92312;3;8;501969
92312;2;18;501970
92312;5;6;501971
92312;5;3;501972
92312;2;17;501973
92312;2;14;501974
92312;2;11;501975
92312;3;4;501976
92312;4;4;501977
92312;5;16;501978
92312;2;21;501979
92312;5;18;501980
92312;5;9;501981
92312;1;3;501982
92312;2;7;501983
92312;4;1;501984
92312;5;11;501985
92312;4;3;501986
92312;4;25;501987
92312;3;15;501988
92312;2;12;501989
92312;3;1;501991
92312;4;5;501992
92312;1;6;501993
92312;3;6;501994
92312;4;17;501995
92312;3;16;501996
92312;2;6;501997
92312;5;21;501998
92312;2;8;501999
92312;4;23;502000
92312;2;10;502001
92312;2;15;502002
92312;2;1;502003
92312;5;15;502004
92312;5;5;502005
92312;4;19;502006
92312;4;20;502007
92312;3;19;502008
92312;3;20;502009
92312;1;10;502010
92312;1;12;502011
92312;4;9;502012
92312;1;4;502013
92312;3;14;502014
92312;1;9;502015
92312;3;18;502016
92312;4;6;502018
92312;2;16;502019
92312;4;7;502020
92312;4;11;502021
92312;5;4;502022
92312;2;19;502023
92312;4;13;502024
92312;4;24;502025
92312;4;2;502026
92312;2;22;502027
92312;5;22;502028
92312;4;22;502029
92312;3;2;502030
92312;4;8;502031
92312;3;9;502032
92312;3;3;502033
92312;3;7;502034
92312;3;12;502035
92312;5;12;502036
92312;5;8;502037
92312;1;5;502038
92312;4;12;502039
92312;5;7;502040
92312;5;1;502041
92312;2;4;502042
92312;5;17;502043
92312;4;21;502044
92312;5;19;502045
92312;3;10;502046
92312;4;10;502047
92312;3;5;502048
92312;3;11;502049
92312;2;9;502050
289795;0;0;502051
289795;0;0;502052
289795;1;1;502053
88470;4;12;502054
88470;4;15;502055
88470;4;3;502056
88470;2;17;502057
88470;1;8;502058
88470;2;12;502059
88470;5;3;502060
88470;4;7;502061
88470;3;4;502062
88470;4;6;502063
88470;2;9;502064
88470;4;14;502065
88470;3;24;502066
88470;3;20;502067
88470;4;5;502068
88470;3;5;502069
88470;2;22;502070
88470;2;7;502071
88470;3;23;502072
88470;5;18;502073
88470;5;19;502074
88470;1;5;502075
88470;2;14;502076
