"titleBasicsId";"titleType";"primaryTitle";"originalTitle";"isAdult";"startYear";"endYear";"runTimeMinutes";"genres"
337;"short";"Spanish Bullfight";"Spanish Bullfight";0;"1900";"";1;""
338;"short";"Suite de la danse";"Suite de la danse";0;"1900";"";0;""
339;"short";"La tarentelle";"La tarentelle";0;"1900";"";0;""
340;"short";"Uncle Josh in a Spooky Hotel";"Uncle Josh in a Spooky Hotel";0;"1900";"";1;""
341;"short";"Uncle Josh's Nightmare";"Uncle Josh's Nightmare";0;"1900";"";2;""
342;"short";"Une rage de dents";"Une rage de dents";0;"1900";"";0;""
343;"short";"Valse directoire";"Valse directoire";0;"1900";"";0;""
344;"short";"Valse lente";"Valse lente";0;"1900";"";0;""
345;"short";"L'écossaise";"L'écossaise";0;"1900";"";0;""
346;"short";"Another Job for the Undertaker";"Another Job for the Undertaker";0;"1901";"";2;""
347;"short";"Buffalo Bill's Wild West Parade";"Buffalo Bill's Wild West Parade";0;"1901";"";2;""
348;"short";"Charmant froufrou";"Charmant froufrou";0;"1901";"";0;""
349;"short";"What Came Out of the Cheese; or, The Lilliputians in a New York Restaurant";"The Cheese Mites, or Lilliputians in a London Restaurant";0;"1901";"";1;""
350;"short";"The Countryman's First Sight of the Animated Pictures";"The Countryman and the Cinematograph";0;"1901";"";1;""
351;"short";"Danses basques";"Danses basques";0;"1901";"";0;""
352;"short";"Day at the Circus";"Day at the Circus";0;"1901";"";0;""
353;"short";"Execution of Czolgosz with Panorama of Auburn Prison";"Execution of Czolgosz with Panorama of Auburn Prison";0;"1901";"";4;""
354;"short";"Exercício de Artilharia no Hipódromo de Belém";"Exercício de Artilharia no Hipódromo de Belém";0;"1901";"";0;""
355;"short";"Fire!";"Fire!";0;"1901";"";5;""
356;"short";"Frivolité";"Frivolité";0;"1901";"";0;""
357;"short";"The Haunted Curiosity Shop";"The Haunted Curiosity Shop";0;"1901";"";2;""
358;"short";"History of a Crime";"Histoire d'un crime";0;"1901";"";5;""
359;"short";"The India Rubber Head";"L'homme à la tête en caoutchouc";0;"1901";"";3;""
360;"short";"Hussards et grisettes";"Hussards et grisettes";0;"1901";"";0;""
361;"short";"Lavatory moderne";"Lavatory moderne";0;"1901";"";0;""
362;"short";"Lecture quotidienne";"Lecture quotidienne";0;"1901";"";0;""
363;"short";"Magical Sword";"The Magic Sword";0;"1901";"";2;""
364;"short";"Panorama of Esplanade by Night";"Panorama of Esplanade by Night";0;"1901";"";1;""
365;"short";"Parada de Bombeiros";"Parada de Bombeiros";0;"1901";"";0;""
366;"short";"Uma Parada dos Alunos da Casa Pia de Lisboa";"Uma Parada dos Alunos da Casa Pia de Lisboa";0;"1901";"";0;""
367;"short";"Pas de colombine";"Pas de colombine";0;"1901";"";0;""
368;"short";"Little Red Riding Hood";"Le petit chaperon rouge";0;"1901";"";0;""
369;"short";"A Road for Children's Bicycles in Barcelona";"Pista de bicicletas para niños en Barcelona";0;"1901";"";3;""
370;"short";"Scrooge; or Marley's Ghost";"Scrooge; or Marley's Ghost";0;"1901";"";6;""
371;"short";"Scène d'amour";"Scène d'amour";0;"1901";"";0;""
372;"short";"Scène d'ivresse";"Scène d'ivresse";0;"1901";"";0;""
373;"short";"The Devil's Seven Castles";"Les sept châteaux du diable";0;"1904";"";11;""
374;"short";"Tel est pris qui croyait prendre";"Tel est pris qui croyait prendre";0;"1901";"";0;""
375;"short";"Uma Tourada à Antiga Portuguesa";"Uma Tourada à Antiga Portuguesa";0;"1901";"";0;""
376;"short";"A táncz";"A táncz";0;"1901";"";0;""
377;"short";"Undressing Extraordinary";"Undressing Extraordinary";0;"1901";"";3;""
378;"short";"Les vagues";"Les vagues";0;"1901";"";0;""
379;"short";"Visita de la escuadra inglesa a Barcelona";"Visita de la escuadra inglesa a Barcelona";0;"1901";"";6;""
380;"short";"Sleeping Beauty";"La belle au bois dormant";0;"1903";"";0;""
381;"short";"Buffalo Bill's Wild West Show";"Buffalo Bill's Wild West Show";0;"1902";"";0;""
382;"short";"Carnaval en las ramblas";"Carnaval en las ramblas";0;"1902";"";9;""
383;"short";"Carreras de caballos en el hipódromo de Barcelona";"Carreras de caballos en el hipódromo de Barcelona";0;"1902";"";6;""
384;"short";"Les chiens savants";"Les chiens savants";0;"1902";"";3;""
385;"short";"Les clowns";"Les clowns";0;"1902";"";0;""
386;"short";"La cour des miracles";"La cour des miracles";0;"1902";"";0;""
387;"short";"The Coronation of King Edward VII";"The Coronation of Edward VII";0;"1902";"";4;""
388;"short";"Danse excentrique";"Danse excentrique";0;"1902";"";0;""
389;"short";"Danse fantaisiste";"Danse fantaisiste";0;"1902";"";0;""
390;"short";"Danse mauresque";"Danse mauresque";0;"1902";"";0;""
391;"short";"La dent récalcitrante";"La dent récalcitrante";0;"1902";"";0;""
392;"short";"The Enchanted Cup";"The Enchanted Cup";0;"1903";"";0;""
393;"short";"En faction";"En faction";0;"1902";"";0;""
394;"short";"Farces de cuisinière";"Farces de cuisinière";0;"1902";"";0;""
395;"short";"La fiole enchantée";"La fiole enchantée";0;"1902";"";0;""
396;"short";"Fruits de saison";"Fruits de saison";0;"1902";"";0;""
397;"short";"La gavotte";"La gavotte";0;"1902";"";0;""
398;"short";"La gigue";"La gigue";0;"1902";"";0;""
399;"short";"Jack and the Beanstalk";"Jack and the Beanstalk";0;"1902";"";10;""
400;"short";"Le lion savant";"Le lion savant";0;"1902";"";0;""
401;"short";"Le marchand de ballons";"Le marchand de ballons";0;"1902";"";0;""
402;"short";"Mother Goose Nursery Rhymes";"Mother Goose Nursery Rhymes";0;"1902";"";0;""
403;"short";"Le pommier";"Le pommier";0;"1902";"";0;""
404;"short";"Pour secouer la salade";"Pour secouer la salade";0;"1902";"";0;""
405;"short";"La première gamelle";"La première gamelle";0;"1902";"";0;""
406;"short";"The Prince of Darkness";"The Prince of Darkness";0;"1900";"";0;""
407;"short";"Procesión de las hijas de María de la parroquia de Sans";"Procesión de las hijas de María de la parroquia de Sans";0;"1902";"";0;""
408;"short";"Quadrille réaliste";"Quadrille réaliste";0;"1902";"";0;""
409;"short";"Midwife to the Upper Classes";"Sage-femme de première classe";0;"1902";"";4;""
410;"short";"Demolishing and Building Up the Star Theatre";"Demolishing and Building Up the Star Theatre";0;"1901";"";2;""
411;"short";"Trompé mais content";"Trompé mais content";0;"1902";"";0;""
412;"short";"The Troublesome Fly";"The Troublesome Fly";0;"1900";"";0;""
413;"short";"The Devil's Money Bags";"Les trésors de satan";0;"1902";"";3;""
414;"short";"Uncle Josh at the Moving Picture Show";"Uncle Josh at the Moving Picture Show";0;"1902";"";2;""
415;"short";"A Peculiar Cabinet";"Une scène en cabinet particulier vue à travers le trou de la serrure";0;"1902";"";0;""
416;"short";"Alcohol and Its Victims";"Les victimes de l'alcoolisme";0;"1902";"";4;""
417;"short";"A Trip to the Moon";"Le voyage dans la lune";0;"1902";"";13;""
418;"short";"The Wild Man of Borneo";"The Wild Man of Borneo";0;"1902";"";0;""
419;"short";"L'équilibriste";"L'équilibriste";0;"1902";"";0;""
420;"short";"Alice in Wonderland";"Alice in Wonderland";0;"1903";"";8;""
421;"short";"Les apaches pas veinards";"Les apaches pas veinards";0;"1903";"";0;""
422;"short";"Les aventures d'un voyageur trop pressé";"Les aventures d'un voyageur trop pressé";0;"1903";"";0;""
423;"short";"The Enchanted Box";"La boîte à malice";0;"1903";"";1;""
424;"short";"Les braconniers";"Les braconniers";0;"1903";"";0;""
425;"short";"Buffalo Bill's Parade";"Buffalo Bill's Parade";0;"1903";"";0;""
426;"short";"Buffalo Bill's Street Parade";"Buffalo Bill's Street Parade";0;"1903";"";0;""
427;"short";"Cake-walk de la pendule";"Cake-walk de la pendule";0;"1903";"";0;""
428;"short";"Carreras de bicicletas en el parque";"Carreras de bicicletas en el parque";0;"1903";"";0;""
429;"short";"La chasse au cambrioleur";"La chasse au cambrioleur";0;"1903";"";0;""
430;"short";"A Chess Dispute";"A Chess Dispute";0;"1903";"";1;""
431;"short";"Comme on fait son lit on se couche";"Comme on fait son lit on se couche";0;"1903";"";0;""
432;"short";"How Monsieur Takes His Bath";"Comment monsieur prend son bain";0;"1903";"";1;""
433;"short";"Compagnons de voyage encombrants";"Compagnons de voyage encombrants";0;"1903";"";0;""
434;"short";"Dorothy's Dream";"Dorothy's Dream";0;"1903";"";0;""
435;"short";"Enlèvement en automobile et mariage précipité";"Enlèvement en automobile et mariage précipité";0;"1903";"";0;""
436;"short";"An Extraordinary Cab Accident";"An Extraordinary Cab Accident";0;"1903";"";1;""
437;"short";"Faust et Méphistophélès";"Faust et Méphistophélès";0;"1903";"";2;""
438;"short";"Le fiancé ensorcelé";"Le fiancé ensorcelé";0;"1903";"";0;""
439;"short";"The Great Train Robbery";"The Great Train Robbery";0;"1903";"";11;""
440;"short";"La guirlande merveilleuse";"La guirlande merveilleuse";0;"1903";"";4;""
441;"short";"Gulliver en el país de los gigantes";"Gulliver en el país de los gigantes";0;"1903";"";0;""
442;"short";"Capital Execution";"Henrettelsen";0;"1903";"";0;""
443;"short";"Hiawatha";"Hiawatha, the Messiah of the Ojibway";0;"1903";"";15;""
444;"short";"Illusionniste renversant";"Illusionniste renversant";0;"1903";"";0;""
445;"short";"Jocko musicien";"Jocko musicien";0;"1903";"";0;""
446;"short";"Kit Carson";"Kit Carson";0;"1903";"";21;""
447;"short";"Life of an American Fireman";"Life of an American Fireman";0;"1903";"";6;""
448;"short";"Le liqueur du couvent";"Le liqueur du couvent";0;"1903";"";0;""
449;"short";"Lutteurs américains";"Lutteurs américains";0;"1903";"";0;""
450;"short";"La main du professeur Hamilton ou le roi des dollars";"La main du professeur Hamilton ou le roi des dollars";0;"1903";"";0;""
451;"short";"Mary Jane's Mishap";"Mary Jane's Mishap";0;"1903";"";4;""
452;"short";"The Messenger Boy's Mistake";"The Messenger Boy's Mistake";0;"1903";"";2;""
453;"short";"Modelage express";"Modelage express";0;"1903";"";0;""
454;"short";"La mouche";"La mouche";0;"1903";"";0;""
455;"short";"The Music Lover";"Le mélomane";0;"1903";"";3;""
456;"short";"N.Y. Fire Department Returning";"N.Y. Fire Department Returning";0;"1903";"";0;""
457;"short";"Ne bougeons plus";"Ne bougeons plus";0;"1903";"";0;""
458;"short";"Nos bons étudiants";"Nos bons étudiants";0;"1903";"";0;""
459;"short";"Panorama of Riker's Island, N.Y.";"Panorama of Riker's Island, N.Y.";0;"1903";"";2;""
460;"short";"The Pioneers";"The Pioneers";0;"1903";"";15;""
461;"short";"Potage indigeste";"Potage indigeste";0;"1903";"";0;""
462;"short";"La poule fantaisiste";"La poule fantaisiste";0;"1903";"";0;""
463;"short";"Puerto de Barcelona";"Puerto de Barcelona";0;"1903";"";1;""
464;"short";"Rip Van Winkle";"Rip Van Winkle";0;"1903";"";4;""
465;"short";"Fairyland; or, the Kingdom of the Fairies";"Le royaume des fées";0;"1903";"";16;""
466;"short";"Répétition dans un cirque";"Répétition dans un cirque";0;"1903";"";0;""
467;"short";"Secours aux naufragés";"Secours aux naufragés";0;"1903";"";0;""
468;"short";"Service précipité";"Service précipité";0;"1903";"";0;""
469;"short";"The Sick Kitten";"The Sick Kitten";0;"1903";"";1;""
470;"short";"Les surprises de l'affichage";"Les surprises de l'affichage";0;"1903";"";0;""
471;"short";"Uncle Tom's Cabin";"Uncle Tom's Cabin";0;"1903";"";13;""
472;"short";"Uncle Tom's Cabin";"Uncle Tom's Cabin";0;"1903";"";0;""
473;"short";"La valise enchantée";"La valise enchantée";0;"1905";"";0;""
474;"short";"Le voleur sacrilège";"Le voleur sacrilège";0;"1903";"";0;""
475;"short";"Voyage of the 'Arctic'";"The Adventurous Voyage of 'The Arctic'";0;"1903";"";10;""
476;"short";"Après la fête";"Après la fête";0;"1904";"";0;""
477;"short";"L'assassinat du courrier de Lyon";"L'assassinat du courrier de Lyon";0;"1904";"";0;""
478;"short";"Behind the Scenes";"Behind the Scenes";0;"1904";"";0;""
479;"short";"Rum vs. Cherries";"Buy Your Own Cherries";0;"1904";"";4;""
480;"short";"Le coffre enchanté";"Le coffre enchanté";0;"1904";"";3;""
481;"short";"A Collier's Life";"A Collier's Life";0;"1904";"";0;""
482;"short";"Comment on disperse les foules";"Comment on disperse les foules";0;"1904";"";0;""
483;"short";"Les deux rivaux";"Les deux rivaux";0;"1904";"";0;""
484;"short";"Les enfants du miracle";"Les enfants du miracle";0;"1904";"";0;""
485;"short";"La gavotte de la reine";"La gavotte de la reine";0;"1904";"";0;""
486;"short";"A Gentleman of France";"A Gentleman of France";0;"1905";"";5;""
487;"short";"The Great Train Robbery";"The Great Train Robbery";0;"1904";"";12;""
488;"short";"The Land Beyond the Sunset";"The Land Beyond the Sunset";0;"1912";"";14;""
489;"short";"La leçon de pipeau";"La leçon de pipeau";0;"1904";"";0;""
490;"short";"L'oiseau envolé";"L'oiseau envolé";0;"1904";"";0;""
491;"short";"Opening the Williamsburg Bridge";"Opening the Williamsburg Bridge";0;"1904";"";0;""
492;"short";"Personal";"Personal";0;"1904";"";6;""
493;"short";"Pierrot, Murderer";"Pierrot assassin";0;"1904";"";0;""
494;"short";"Le pompon malencontreux";"Le pompon malencontreux";0;"1904";"";0;""
495;"short";"The Pearl Fisher";"Le pêcheur de perles";0;"1907";"";12;""
496;"short";"Railroad Smashup";"Railroad Smashup";0;"1904";"";0;""
497;"short";"A Railway Tragedy";"A Railway Tragedy";0;"1904";"";5;""
498;"short";"Rescued by Rover";"Rescued by Rover";0;"1905";"";7;""
499;"short";"The Impossible Voyage";"Le voyage à travers l'impossible";0;"1904";"";24;""
500;"short";"The Abductors";"The Abductors";0;"1905";"";0;""
501;"short";"Adventures of Sherlock Holmes";"Adventures of Sherlock Holmes";0;"1905";"";0;""
502;"movie";"Bohemios";"Bohemios";0;"1905";"";100;""
503;"short";"Corrida de beneficencia en Zaragoza, por Quinito y Montes";"Corrida de beneficencia en Zaragoza, por Quinito y Montes";0;"1905";"";2;""
504;"short";"Coso y Paseo de Santa Engracia (Calles y plazas de Zaragoza)";"Coso y Paseo de Santa Engracia (Calles y plazas de Zaragoza)";0;"1905";"";0;""
505;"short";"The Wig Chase";"La course à la perruque";0;"1906";"";0;""
506;"short";"The Effects of Too Much Scotch";"D.T.'s, or the Effect of Drink";0;"1905";"";0;""
507;"short";"Departure of Peary and the Roosevelt from New York";"Departure of Peary and the Roosevelt from New York";0;"1905";"";0;""
508;"short";"Desde el coso a la calle Cerdán (Calles y plazas de Zaragoza)";"Desde el coso a la calle Cerdán (Calles y plazas de Zaragoza)";0;"1905";"";0;""
509;"short";"The Inexperienced Chauffeur";"Les débuts d'un chauffeur";0;"1906";"";0;""
510;"short";"El dúo de la Africana";"El dúo de la Africana";0;"1905";"";0;""
511;"short";"Esmeralda";"Esmeralda";0;"1905";"";10;""
512;"short";"Funeral of Hiram Cronk";"Funeral of Hiram Cronk";0;"1905";"";0;""
513;"short";"Gigantes y cabezudos";"Gigantes y cabezudos";0;"1905";"";0;""
514;"short";"Los guapos de la Vaquería del Parque";"Los guapos de la Vaquería del Parque";0;"1905";"";0;""
515;"short";"Los guapos del parque";"Los guapos del parque";0;"1905";"";6;""
516;"short";"The Electric Hotel";"El hotel eléctrico";0;"1908";"";8;""
517;"short";"El húsar de la guardia";"El húsar de la guardia";0;"1905";"";0;""
518;"short";"Juanito el forzudo";"Juanito el forzudo";0;"1905";"";0;""
519;"short";"The Kleptomaniac";"The Kleptomaniac";0;"1905";"";8;""
520;"short";"The Life of Charles Peace";"The Life of Charles Peace";0;"1905";"";0;""
521;"short";"The Little Train Robbery";"The Little Train Robbery";0;"1905";"";12;""
522;"short";"The Moonshiners";"The Moonshiners";0;"1905";"";0;""
523;"short";"Moose Hunting in Newfoundland";"Moose Hunting in Newfoundland";0;"1905";"";0;""
524;"short";"New York Subway";"New York Subway";0;"1905";"";6;""
525;"short";"Hanging at Jefferson City";"Pendaison à Jefferson City";0;"1910";"";7;""
526;"short";"Pennsylvania Tunnel Excavation";"Pennsylvania Tunnel Excavation";0;"1905";"";0;""
527;"short";"Plaza de la Magdalena (Calles y plazas de Zaragoza)";"Plaza de la Magdalena (Calles y plazas de Zaragoza)";0;"1905";"";0;""
528;"short";"Raffles, the Amateur Cracksman";"Raffles, the Amateur Cracksman";0;"1905";"";15;""
529;"short";"Reuben in the Opium Joint";"Reuben in the Opium Joint";0;"1905";"";0;""
530;"short";"Se da de comer";"Se da de comer";0;"1905";"";0;""
531;"short";"Los sitios de Chile";"Los sitios de Chile";0;"1905";"";0;""
532;"short";"Torrero y la ribera (Calles y plazas de Zaragoza)";"Torrero y la ribera (Calles y plazas de Zaragoza)";0;"1905";"";0;""
533;"short";"The Wooing and Wedding of a Coon";"The Wooing and Wedding of a Coon";0;"1907";"";0;""
534;"short";"The '?' Motorist";"The '?' Motorist";0;"1906";"";3;""
535;"short";"The Anarchist's Mother-in-Law";"Anarkistens svigermor";0;"1906";"";4;""
536;"short";"Apachentanz";"Apachentanz";0;"1906";"";0;""
537;"short";"Arrival of Emigrants, Ellis Island";"Arrival of Emigrants, Ellis Island";0;"1906";"";4;""
538;"short";"Bilbao, Portugalete y los Altos Hornos";"Bilbao, Portugalete y los Altos Hornos";0;"1906";"";0;""
539;"short";"Bonden i København";"Bonden i København";0;"1906";"";0;""
540;"short";"Branden i Frihavnen";"Branden i Frihavnen";0;"1906";"";0;""
541;"short";"Caros død";"Caros død";0;"1906";"";6;""
542;"short";"Cerveza gratis";"Cerveza gratis";0;"1906";"";7;""
543;"short";"Christian IXS bisættelse";"Christian IXS bisættelse";0;"1906";"";15;""
544;"short";"The Dancer's Dream";"The Dancer's Dream";0;"1906";"";0;""
545;"short";"Dream of a Racetrack Fiend";"Dream of a Racetrack Fiend";0;"1906";"";0;""
546;"short";"Dream of a Rarebit Fiend";"Dream of a Rarebit Fiend";0;"1906";"";7;""
547;"short";"Ferias en San Sebastián y Cabalgata en la Ría";"Ferias en San Sebastián y Cabalgata en la Ría";0;"1906";"";0;""
548;"short";"Fiskerliv i Norden";"Fiskerliv i Norden";0;"1906";"";0;""
549;"short";"En foræring til min Kone";"En foræring til min Kone";0;"1906";"";0;""
550;"short";"Proklamationen af Kong Frederik d. VIII";"Proklamationen af Kong Frederik d. VIII";0;"1906";"";3;""
551;"short";"Fæstningskrigen";"Fæstningskrigen";0;"1906";"";0;""
552;"short";"The Hand of the Artist";"The Hand of the Artist";0;"1907";"";0;""
553;"short";"The Haunted Hotel";"The Haunted Hotel";0;"1907";"";5;""
554;"short";"Humorous Phases of Funny Faces";"Humorous Phases of Funny Faces";0;"1906";"";3;""
555;"short";"Den hvide slavinde";"Den hvide slavinde";0;"1907";"";7;""
556;"short";"Hævnet";"Hævnet";0;"1907";"";0;""
557;"short";"Kathleen Mavourneen";"Kathleen Mavourneen";0;"1906";"";15;""
558;"short";"Los kikos";"Los kikos";0;"1906";"";0;""
559;"short";"Konfirmanden";"Konfirmanden";0;"1906";"";3;""
560;"short";"Ladrones burlados";"Ladrones burlados";0;"1906";"";0;""
561;"short";"The Life of a Cowboy";"The Life of a Cowboy";0;"1906";"";13;""
562;"short";"Os Lusíadas";"Os Lusíadas";0;"1906";"";0;""
563;"short";"Mellem Aber og Bjørne";"Mellem Aber og Bjørne";0;"1906";"";0;""
